policy_id,application_receive_date,advisor_id,branch_name,sampling_frame_flag
0916f5e6-8d29-405c-ad0a-9056d67ef67f,2024-01-31,ADV033,Pine Plaza,0
ddd82698-e0ce-4575-8f44-e782f705436f,2024-01-08,ADV052,Pine Plaza,0
7d523eb2-6cf8-4d4e-80f3-4f23106b7d6f,2024-01-08,ADV027,Cedar Centre,0
171bc4e3-ceed-4a5d-8a2b-406e8aa88589,2024-01-23,ADV018,Cedar Centre,0
95c4a26f-8d17-4e4a-a556-9150c89aac9e,2024-01-03,ADV022,Cedar Centre,0
1dfc482f-2d71-4851-adbd-f9b7489768dc,2024-01-20,ADV019,Cedar Centre,0
d6c37357-dc1e-494a-b7e0-1f3cd45d0d3f,2024-01-21,ADV028,Willow Way,0
2d746f41-95d9-45bf-86a6-a39b5688fcf4,2024-01-18,ADV016,Birch Bureau,0
431e8ca1-e9ec-4f3d-bab0-adcfc151f1c5,2024-01-06,ADV029,Pine Plaza,0
14d7d3fb-be8f-4253-8474-86b90ffe0b7c,2024-01-06,ADV041,Maple Branch,0
272d0548-2191-414f-a7e5-fd40a075a0be,2024-01-18,ADV044,Pine Plaza,0
9b6e2511-b971-49fe-9cb2-45a4a6e3bc85,2024-01-13,ADV010,Oak Office,0
8d368274-065d-4865-b215-72fffaf832c0,2024-01-01,ADV072,Pine Plaza,0
125cb711-b99b-4a1d-bcf6-2b49080b1e23,2024-01-07,ADV046,Birch Bureau,0
857e91a2-0ad4-44d9-920e-96e20ddde939,2024-01-06,ADV046,Birch Bureau,0
d626a422-865a-4d42-8e62-5dad2fe0df95,2024-01-09,ADV008,Oak Office,0
d609cc09-2707-4b05-ab52-cfe5a14f19cf,2024-01-20,ADV039,Pine Plaza,0
e50d9e4d-cd1a-4d90-b721-90de65993640,2024-01-05,ADV048,Birch Bureau,0
0b3d8581-c11e-4942-86d5-ba007910ecb5,2024-01-25,ADV043,Pine Plaza,0
bea20b90-30ab-48e9-8ca4-243cf958352a,2024-01-23,ADV037,Cedar Centre,0
d0c8017b-6d0a-4c64-a878-638dac17d8ec,2024-01-03,ADV051,Pine Plaza,0
355e8541-1ec4-4f24-b028-8d79a8185c52,2024-01-05,ADV041,Maple Branch,0
4afb8d88-a883-4e86-8b5d-8e25eb5950e0,2024-01-04,ADV053,Willow Way,0
32978005-c655-46bd-b48e-2040081f4000,2024-01-15,ADV020,Cedar Centre,0
f2e2de03-1545-41e0-b970-41d686552284,2024-01-12,ADV065,Willow Way,0
7a8b1ef5-e3d3-4ded-915b-8ebda8b2fa9e,2024-01-09,ADV014,Maple Branch,0
56665043-8d5e-4aeb-803d-2f44791e405d,2024-01-01,ADV055,Cedar Centre,0
e457d3f2-13e4-4db9-ba6a-01334649d84c,2024-01-01,ADV030,Oak Office,0
681ae09c-062c-480b-8762-b386ef50aa88,2024-01-27,ADV046,Maple Branch,0
3781a37c-128c-4143-9aca-642072fd81d9,2024-01-14,ADV073,Maple Branch,0
6e0f2024-07b2-41bc-b264-28b762ba600d,2024-01-22,ADV068,Birch Bureau,0
99b57c03-b0e4-46a3-b75d-e1ec1e306d69,2024-01-18,ADV021,Birch Bureau,0
ce3b436f-bd52-4d3f-8626-1abf8152822a,2024-01-16,ADV020,Birch Bureau,0
424ada9e-9ee8-4bef-853d-27e898d85ffe,2024-01-27,ADV004,Birch Bureau,0
95aa9533-7d1d-4bd7-a0d5-00fa4625845a,2024-01-23,ADV008,Cedar Centre,0
bfab4283-f348-4fed-95ee-4b79e7b3cbbd,2024-01-17,ADV074,Birch Bureau,0
dcccff8d-94fd-4900-957f-52d1f301529e,2024-01-11,ADV031,Maple Branch,0
3526fcac-bd7d-471c-9dee-98fefc971abb,2024-01-17,ADV037,Birch Bureau,0
4972d253-a239-4ee5-bb1d-bea1c43f85d2,2024-01-19,ADV023,Birch Bureau,0
5e2cd27a-27ff-4433-8145-04a2774d6760,2024-01-09,ADV032,Willow Way,0
aa9610c5-7e82-4952-8b27-f3d952d0b03c,2024-01-14,ADV057,Maple Branch,0
ada41775-e57b-49ea-bc87-469efcb3a36f,2024-01-05,ADV058,Birch Bureau,0
815b1189-5164-4588-ad3e-ca62ce695735,2024-01-10,ADV062,Maple Branch,0
227012e3-48b3-4e11-9165-f8e3365cf1bc,2024-01-31,ADV061,Pine Plaza,0
f4512ba0-023b-4d40-9d35-0305498275ab,2024-01-04,ADV039,Cedar Centre,0
3e9b3cea-a98a-4cef-bbf8-9377a607624a,2024-01-30,ADV069,Birch Bureau,0
06355441-e1c9-4da4-87db-1b7ee0fe8995,2024-01-11,ADV036,Willow Way,0
5aeb1719-0f66-46d5-84ca-f5451349bd89,2024-01-18,ADV053,Willow Way,0
bd4878a0-4223-4503-a966-9d553b0d4c03,2024-01-21,ADV059,Cedar Centre,0
2ac43db9-a7d1-42cc-9f44-f2bc4a40bdd8,2024-01-07,ADV050,Willow Way,0
b59bc900-a334-4a11-8e4f-9ec4f8e47cd1,2024-01-10,ADV036,Maple Branch,0
584ed774-9a2b-4f41-860f-6419dc0ad2a9,2024-01-07,ADV046,Cedar Centre,0
6bd6d44a-135e-428f-bac3-d05554af21b3,2024-01-17,ADV012,Birch Bureau,0
7b795705-4a82-4dc1-9d4e-65fe3c630854,2024-01-28,ADV028,Willow Way,0
79b26b85-4683-45c0-80cd-6f52a44ef883,2024-01-07,ADV075,Maple Branch,0
6c63ac55-8bce-4437-b49e-1bbc15e8f99b,2024-01-09,ADV040,Birch Bureau,0
b1edd4bc-6308-45b8-91e5-f9912eb74737,2024-01-11,ADV061,Pine Plaza,0
db3731f3-f79f-49d4-b043-821bcf9bccbb,2024-01-23,ADV004,Pine Plaza,0
dddfd6f0-c5c7-43c5-b290-56621d10f0c3,2024-01-01,ADV041,Oak Office,0
f9e940d8-3e02-4db1-a49e-6c1d717ec58e,2024-01-01,ADV024,Willow Way,0
3828fa25-3d73-4a4f-ad2e-4302f380aa2f,2024-01-13,ADV011,Cedar Centre,0
f72cd2b7-e29f-41a1-9421-acbc38520702,2024-01-24,ADV023,Willow Way,0
6a6df415-ebbf-4646-8b52-4ef4d2cfd4f9,2024-01-30,ADV031,Oak Office,0
9c92afbe-8d2a-4f11-9531-a2591974d342,2024-01-21,ADV019,Oak Office,0
b46d3441-3c66-4c53-a86a-a281677b185f,2024-01-03,ADV075,Pine Plaza,0
a1e72ac6-e95f-4d43-81ac-93706906dcf2,2024-01-30,ADV042,Oak Office,0
367b8bf8-ea21-4525-95d2-c15ac5c5f450,2024-01-31,ADV023,Birch Bureau,0
34d0bc1c-6d42-433f-8b2b-a69b15c802fb,2024-01-04,ADV004,Birch Bureau,0
b691b645-b4a1-45d8-bd5a-9b93a74e6b90,2024-01-14,ADV045,Maple Branch,0
6b3830ef-dec8-4809-93fc-8a8f98b408bd,2024-01-20,ADV052,Cedar Centre,0
0868b5f7-7d54-4482-8437-5cda826444a9,2024-01-08,ADV012,Cedar Centre,0
88b534c2-233e-4a48-a16c-652dceadac89,2024-01-24,ADV064,Birch Bureau,0
cab21332-3328-456b-a732-c687539a7ea3,2024-01-22,ADV024,Birch Bureau,0
4cc105c6-9fcb-440f-b56f-facbd2fca85c,2024-01-16,ADV011,Birch Bureau,0
a1945cc4-e09a-4193-9a2d-8d5d70fc976b,2024-01-25,ADV060,Willow Way,0
7fc86c05-b95f-47ad-9d93-293dd0b92cb5,2024-01-06,ADV052,Oak Office,0
dd3461ac-1833-4a67-81d6-9c09b1c2b890,2024-01-15,ADV047,Oak Office,0
8946140d-bce1-4a7e-884f-cce2e3ebe544,2024-01-10,ADV068,Maple Branch,0
230f38fc-cc71-4300-b872-9c0f273f24eb,2024-01-17,ADV034,Oak Office,0
d0347128-0891-4e52-bc95-e4e1ef5977eb,2024-01-24,ADV013,Pine Plaza,0
1c5f8e03-4a17-433c-8ac6-f8e6075362cf,2024-01-30,ADV010,Willow Way,0
4f6fbdb4-c1d1-4208-bff4-5a654986f16f,2024-01-25,ADV004,Birch Bureau,0
c3934dd8-15f9-479d-8426-19d9010db69d,2024-01-29,ADV053,Pine Plaza,0
e803f982-9ef6-4201-ba6c-fdd55d6610e8,2024-01-05,ADV044,Pine Plaza,0
6459155e-a5b2-4711-9a6f-09846fc71ecd,2024-01-22,ADV016,Willow Way,0
ab63fcc3-9f82-43c3-97eb-ef7f1e93e3c2,2024-01-24,ADV050,Oak Office,0
ad8c397b-a428-467e-bb47-36d1e6060045,2024-01-31,ADV058,Willow Way,0
4991fe88-8a79-4d1b-9e1f-584405f6c2a8,2024-01-06,ADV017,Cedar Centre,0
feab0d7f-709a-41b0-9a33-3a82aea9752f,2024-01-04,ADV060,Birch Bureau,0
d79bac2d-356a-4e74-8a07-78f001e786aa,2024-01-21,ADV021,Maple Branch,0
fef4eb78-4bc8-4544-87b5-85ebb6de1741,2024-01-10,ADV022,Birch Bureau,0
54c239cf-5d76-42c5-825b-50e9650cab68,2024-01-18,ADV068,Oak Office,0
7af2756b-6f45-4974-ac45-54c42715e417,2024-01-16,ADV055,Pine Plaza,0
77b1b06b-f6fb-42fa-8aba-bcfe0ba0a800,2024-01-01,ADV001,Oak Office,0
ff661924-760d-4068-8844-99f3bddf8a3f,2024-01-29,ADV026,Birch Bureau,0
77bdabe5-63c5-4df7-b5bb-4f6972b3c5cb,2024-01-10,ADV072,Birch Bureau,0
667dc7b1-0c19-4e3a-9c4c-ca2fb5a27636,2024-01-13,ADV009,Pine Plaza,0
74ae60e7-6382-461e-88b9-801eac0ffdf8,2024-01-09,ADV070,Willow Way,0
37cd472f-1d16-431c-abc4-d2e82f264e06,2024-01-01,ADV035,Willow Way,0
09e13499-df04-46c2-8222-4dab6426f324,2024-01-21,ADV030,Birch Bureau,0
9c5411fe-8ce7-411f-8519-69ee110f3659,2024-01-25,ADV012,Oak Office,0
bd8861f6-344e-46b9-963e-7ae4270d8c65,2024-01-04,ADV073,Willow Way,0
7878b6d8-a7e5-47f2-9274-676cc6940083,2024-01-22,ADV025,Oak Office,0
941a25c6-3f6b-43aa-be00-63eb3ef79db7,2024-01-01,ADV022,Pine Plaza,0
47fec51e-c7d1-42fa-9815-044b73ac478d,2024-01-11,ADV014,Pine Plaza,0
f1563a9f-1903-4f97-90dc-cfcbd9e2c55f,2024-01-01,ADV001,Willow Way,0
cafb9a56-2894-4af8-a3b7-d2af516d771c,2024-01-13,ADV053,Oak Office,0
56743544-7855-49d1-8a65-1b8bfe40e3f2,2024-01-23,ADV071,Cedar Centre,0
2ca22429-4376-45f5-90ae-ef264dd0840c,2024-01-15,ADV066,Cedar Centre,0
9b2f0a2f-5b98-470c-bc67-0512bcefe688,2024-01-02,ADV041,Pine Plaza,0
23ded649-854d-4db4-83fb-ce47402f47ff,2024-01-03,ADV030,Willow Way,0
44d6bd8f-2752-4630-b100-18fd4c519d0f,2024-01-04,ADV035,Cedar Centre,0
9ede9057-ce1b-433f-9609-6de36def34f0,2024-01-10,ADV071,Maple Branch,0
4b8a1740-4760-48cc-a5ac-f9da1d14238d,2024-01-14,ADV030,Oak Office,0
ee74f8ec-d33a-4578-8c2e-07e323887095,2024-01-21,ADV060,Cedar Centre,0
16e7ff5a-d5aa-44e9-8937-805a7ddd5c80,2024-01-24,ADV031,Willow Way,0
ba20ddfb-8442-4ac7-8c3d-df638caf55d3,2024-01-14,ADV062,Cedar Centre,0
fc169793-b457-4944-a918-054d3c5accc6,2024-01-10,ADV008,Oak Office,0
82f2fc09-5c1a-4c29-9589-54ff51c5d266,2024-01-18,ADV005,Birch Bureau,0
8abee9fc-3e37-4df2-a30a-ebf32fb6a386,2024-01-26,ADV031,Pine Plaza,0
caa6ea5b-b683-4890-a76f-02e2d24f3a70,2024-01-11,ADV027,Oak Office,0
91b62bf5-1475-4994-b23f-a0b8844ba660,2024-01-07,ADV036,Cedar Centre,0
c4149ab0-a4bd-48eb-810a-6c1f0e53f664,2024-01-26,ADV018,Willow Way,0
10148d34-7900-444a-abe4-5ea58a3c6c70,2024-01-07,ADV020,Maple Branch,0
59f79ef0-fa3e-4802-825d-91c2f2412239,2024-01-21,ADV058,Willow Way,0
c670c35f-c2ff-4f95-9810-e311de9ed4c9,2024-01-17,ADV024,Willow Way,0
f79a7a0c-8a39-4380-abb5-7d2105f2ab99,2024-01-28,ADV047,Pine Plaza,0
235cd64a-4981-4c6e-bde8-e2bc5ef7bfa8,2024-01-25,ADV055,Oak Office,0
ae3dac34-e84f-4c53-85d4-ad0cfb6af8fa,2024-01-18,ADV064,Oak Office,0
5ee75179-a8ed-421e-843c-5b5408f2253b,2024-01-20,ADV036,Pine Plaza,0
1635cfd9-9aaa-48d0-bcf0-d9b5b7490313,2024-01-04,ADV038,Cedar Centre,0
40dbbb0c-49d7-4f4f-9e1e-4ec119e57fb3,2024-01-05,ADV050,Willow Way,0
f2109676-5ee3-4110-b26d-c55f0d62dbbc,2024-01-20,ADV075,Birch Bureau,0
b4a0bd4f-bba9-4bc6-88ae-78bf3aad9935,2024-01-26,ADV070,Pine Plaza,0
18fc7305-0988-49ca-b58e-c88aab368df6,2024-01-01,ADV057,Pine Plaza,0
c92d213c-a157-4070-8c0e-4a4d35ab657f,2024-01-28,ADV073,Maple Branch,0
d16031ad-b171-49aa-872f-09dd094f0987,2024-01-02,ADV019,Oak Office,0
b65d3503-9327-4f7a-861f-8a374102e2e9,2024-01-26,ADV020,Cedar Centre,0
3bbe00f7-8bbc-4409-9972-c565f94c319f,2024-01-16,ADV002,Maple Branch,0
c2919450-5c4d-42bb-ba8e-194bef231197,2024-01-09,ADV003,Willow Way,0
2532afdc-799a-4df9-ade7-27b7209d07f8,2024-01-24,ADV028,Maple Branch,0
f88b2f09-3dde-47b7-9e40-12f0ba849db8,2024-01-22,ADV057,Maple Branch,0
702ce0a7-938e-456b-ac29-52d4c8d1fd3d,2024-01-27,ADV020,Birch Bureau,0
1d1fcdbb-e300-4202-96e7-d37800f4a99a,2024-01-28,ADV060,Birch Bureau,0
0d031e1a-8255-4843-9e66-ad30db010342,2024-01-24,ADV073,Oak Office,0
a64e1472-4bed-4724-8303-1f1958828c17,2024-01-24,ADV014,Maple Branch,0
0ff124c2-671d-4ca7-a92a-b5579e3a15f2,2024-01-24,ADV006,Willow Way,0
36473837-3503-40eb-812b-e64f6c40b5f1,2024-01-20,ADV047,Willow Way,0
d89e657c-e3dd-4049-9c6c-2d976aaeb2dd,2024-01-17,ADV073,Birch Bureau,0
4d94cdd3-66f1-4961-911b-22250eed8165,2024-01-18,ADV024,Maple Branch,0
64b0ec37-71cc-4bd1-a355-a0d32f04eefa,2024-01-22,ADV052,Willow Way,0
842312ce-3096-4295-b2bd-467e1b07828f,2024-01-30,ADV067,Oak Office,0
50b6cea0-41cc-478c-ab5b-ca88a0a5f3cb,2024-01-03,ADV041,Cedar Centre,0
12d6a106-4a31-4f52-8d04-c893bcecce59,2024-01-15,ADV053,Cedar Centre,0
c7372bf8-e8d7-450d-8a87-fbecb2fdd432,2024-01-09,ADV045,Maple Branch,0
a373e1ff-5d4c-4d14-a204-6f7bb5b8f289,2024-01-18,ADV015,Willow Way,0
3aa3e598-8a0e-46be-844c-9b70b23a11e1,2024-01-10,ADV056,Willow Way,0
6078d229-093f-410b-925b-5471af7fa9d2,2024-01-05,ADV041,Willow Way,0
5d5f1403-6687-470d-9742-92ef4abfd06b,2024-01-24,ADV028,Cedar Centre,0
3d05beff-e7f3-487a-aa9a-effef6df5106,2024-01-19,ADV038,Birch Bureau,0
5054d789-ae72-4d4e-a785-2e496b1185f6,2024-01-08,ADV003,Cedar Centre,0
2e08a32e-633a-4b4e-8134-b8fcf4147dc0,2024-01-07,ADV068,Pine Plaza,0
1618e7e9-30e8-4db7-acfe-a2eebfb54d8d,2024-01-21,ADV011,Willow Way,0
8442bf13-93f8-47d9-85b8-bba0064066c7,2024-01-04,ADV072,Oak Office,0
9a7c501b-a2bc-4fce-a153-c36b08c20db4,2024-01-02,ADV061,Cedar Centre,0
be5ce63b-bae8-4132-b33d-6a19d15e5f16,2024-01-15,ADV046,Oak Office,0
0c48d470-3dee-44e1-b295-945271a219df,2024-01-12,ADV027,Oak Office,0
184da8cc-249a-40cf-a007-86af010f1ee0,2024-01-06,ADV032,Maple Branch,0
3b94399a-9525-4441-8801-8e142857c518,2024-01-15,ADV045,Willow Way,0
78695da2-27ce-4a51-8d93-80afc2aec726,2024-01-15,ADV057,Maple Branch,0
04758039-e15a-45f2-b63f-1b07de11cec6,2024-01-10,ADV048,Willow Way,0
6f6c86ec-d435-42f3-99c6-20531705346a,2024-01-14,ADV053,Willow Way,0
784ca331-aa19-4c33-b0ba-ba21e46d3ef7,2024-01-05,ADV066,Birch Bureau,0
2a58894f-e3a0-410b-968d-12144e278aae,2024-01-05,ADV055,Cedar Centre,0
215b50d0-83ec-4ee6-9781-6b5c58e174fb,2024-01-25,ADV019,Cedar Centre,0
8f0ff474-f558-42eb-bb94-cc193b11d511,2024-01-23,ADV045,Maple Branch,0
4c7cbf0d-8740-4fa0-b764-19468c28dd98,2024-01-16,ADV017,Pine Plaza,0
7fdb47d8-9599-401c-a842-349504ba7878,2024-01-08,ADV055,Pine Plaza,0
738402e7-1a31-482f-874a-c6348b5287c5,2024-01-09,ADV009,Oak Office,0
ae59d1b8-5725-45f0-8c38-fce78a2ee07f,2024-01-12,ADV043,Oak Office,0
1ae171d3-ce91-4a6b-bf97-55b434f292af,2024-01-21,ADV057,Birch Bureau,0
fa9ac82c-27bc-40dd-9f04-cc000d7d39da,2024-01-19,ADV049,Cedar Centre,0
81ec66e3-470d-46bb-a973-b5b085b9eacf,2024-01-03,ADV058,Birch Bureau,0
d0e3f9f2-8088-4bd8-8b03-2515b3f091aa,2024-01-28,ADV014,Cedar Centre,0
fa495a5d-a991-490f-8432-11ea803ad07d,2024-01-31,ADV022,Oak Office,0
ed07d315-9dfc-4c26-977b-3e5d293bcfe6,2024-01-23,ADV073,Cedar Centre,0
44c5c2ac-ec93-4031-b41f-a7bd1aee6549,2024-01-03,ADV003,Pine Plaza,0
b17f00ff-4ae1-4679-9043-e900ef3a929b,2024-01-20,ADV024,Maple Branch,0
4d6a18a3-6565-4d79-915e-2397df86cda6,2024-01-02,ADV048,Willow Way,0
852b2e12-ca4d-4164-9e27-dd05ab64a7a8,2024-01-03,ADV041,Cedar Centre,0
5653bb26-6d2b-4d5b-9cea-6616ce89c591,2024-01-13,ADV015,Oak Office,0
202a7b2d-78b6-4b51-8a28-0690c8d7695d,2024-01-07,ADV059,Cedar Centre,0
79720408-f718-4c5d-846c-b056e9b3b87a,2024-01-03,ADV062,Pine Plaza,0
73735dbc-b486-438a-a3c8-29e8f9fce46c,2024-01-29,ADV013,Maple Branch,0
a8a0ab95-087a-4f6c-8a74-9c2819fab94f,2024-01-01,ADV068,Cedar Centre,0
aa0abdf5-a9ce-43ae-b2e4-c73034affe36,2024-01-25,ADV005,Maple Branch,0
f8e6fddb-5092-4ea5-a10b-966445e987ab,2024-01-17,ADV046,Willow Way,0
04334b58-0767-4355-aa4d-286ea88b12a7,2024-01-18,ADV002,Willow Way,0
56b057ee-42e3-4576-8129-f9f71fe212af,2024-01-29,ADV067,Maple Branch,0
b74b44e6-0eb7-4945-955b-7c81bc16bdba,2024-01-05,ADV013,Willow Way,0
edad153c-84c4-4a0d-aa12-fe2786f74eaa,2024-01-23,ADV052,Cedar Centre,0
f9155562-e181-4539-b3ab-f8d699aeb738,2024-01-31,ADV056,Cedar Centre,0
038e150e-aeba-4a74-bf0e-8218704b45dc,2024-01-14,ADV019,Maple Branch,0
43922659-d1f4-41e3-bbd5-1ec4a2660dc2,2024-01-15,ADV071,Willow Way,0
5334fdaf-8d1e-4ce8-9ed1-e3ce3a58a4e8,2024-01-20,ADV031,Willow Way,0
47bbc3b1-0400-4125-b588-8604ab6e0c90,2024-01-06,ADV067,Oak Office,0
02e37a7a-3876-406b-b953-7cb04e7e4be3,2024-01-06,ADV060,Maple Branch,0
fe095c2d-aa6e-43bd-93ed-aa999e86aa1e,2024-01-31,ADV014,Willow Way,0
58ff590e-34fa-4591-963e-22409f2f0cfe,2024-01-18,ADV002,Maple Branch,0
d0337a22-b520-4051-ad16-b8f88e66b467,2024-01-26,ADV019,Pine Plaza,0
f72e0800-8d3e-40f5-b212-870f87cf25a6,2024-01-05,ADV026,Birch Bureau,0
58a8c4a1-8a58-4601-a69c-6c46707c8ba0,2024-01-21,ADV068,Oak Office,0
90917f7c-42d2-471d-b64b-00f8dd245960,2024-01-13,ADV036,Oak Office,0
f023189c-49a9-4112-9f46-9c12338c84ab,2024-01-04,ADV046,Oak Office,0
d136cf21-46a2-4c8b-881e-f5cdb351ae20,2024-01-28,ADV029,Oak Office,0
74d44319-8262-437d-b15b-4ca0fa841761,2024-01-27,ADV008,Birch Bureau,0
f46f036f-f0c0-4a74-8be3-6d936df1b38c,2024-01-04,ADV072,Willow Way,0
0b83ecf9-3c0e-4b5d-a092-e5f67a739c6a,2024-01-28,ADV054,Pine Plaza,0
3db78423-bee1-42da-ab1e-2dbd2288ab78,2024-01-25,ADV070,Cedar Centre,0
3def21e7-b2e4-4f36-859a-80c9a69f5f7b,2024-01-07,ADV050,Willow Way,0
8c87f761-0d67-42ae-9af0-4de976beda9f,2024-01-17,ADV060,Oak Office,0
9212078c-dc2b-4160-99bf-5f05d67e1589,2024-01-20,ADV037,Pine Plaza,0
9b9e9e7b-9834-4484-b7b8-e901f862769b,2024-01-21,ADV066,Maple Branch,0
d54629dd-3c04-4b29-a041-94831b370372,2024-01-03,ADV031,Birch Bureau,0
e5aea669-f90c-42cf-a778-34587f8491a2,2024-01-06,ADV073,Cedar Centre,0
df3c398d-2b80-4d84-b3d3-3d5fbe3c9908,2024-01-05,ADV067,Pine Plaza,0
3902f19d-c5ce-447c-9de4-de93bf05e05c,2024-01-20,ADV075,Pine Plaza,0
354ba7a2-bb92-4e12-879c-9e203c788e13,2024-01-20,ADV063,Cedar Centre,0
608810a3-7997-408e-9564-65cb3127dcb2,2024-01-23,ADV075,Birch Bureau,0
7bcf04a8-4a8f-41e5-ae1b-6a68628b6f9f,2024-01-15,ADV011,Oak Office,0
9f7cd2e9-8731-4c83-8068-02b990d538c0,2024-01-15,ADV005,Pine Plaza,0
9a9ae37d-f2fe-4b0c-9f83-3e1ac72782d8,2024-01-22,ADV026,Cedar Centre,0
af0d4228-761d-4614-9fa6-4e9e8b288b29,2024-01-07,ADV006,Maple Branch,0
8bca7e7b-c9bd-48f9-bf38-c347d15e58c9,2024-01-15,ADV010,Maple Branch,0
092e8c5d-7058-42e5-a210-44b3ade85e81,2024-01-03,ADV017,Maple Branch,0
3fdb7486-2955-4921-9804-2729d582bdd1,2024-01-02,ADV016,Maple Branch,0
8327c736-6403-4edc-8ee6-4f780be46610,2024-01-12,ADV004,Cedar Centre,0
c759edf9-5ce8-480c-8214-30bad7270b25,2024-01-02,ADV011,Pine Plaza,0
458390b8-91bb-4b68-a2b5-f9bbf062155d,2024-01-14,ADV052,Willow Way,0
593957e8-cc6b-46b9-84c7-69822709aa7c,2024-01-24,ADV070,Oak Office,0
165cc586-2bfb-4f8b-b9d5-55705af09e75,2024-01-30,ADV066,Pine Plaza,0
d55f82dc-0e76-4153-8552-00b2b22e637c,2024-01-14,ADV059,Cedar Centre,0
44afe0e2-6d66-4533-8a03-ad8a41d08d15,2024-01-26,ADV066,Pine Plaza,0
c2647f7a-5ff3-4bcc-aeaf-32930c02cf52,2024-01-12,ADV073,Maple Branch,0
a8326c4d-832f-4944-81f5-dced5510323a,2024-01-10,ADV044,Oak Office,0
de0f68cd-a24e-48d6-91b6-9a439a1c6415,2024-01-09,ADV038,Pine Plaza,0
95ac8e95-b5cb-4567-8638-a0144af18792,2024-01-08,ADV016,Cedar Centre,0
7bb5dac5-a957-4b5d-bdda-897938a57472,2024-01-27,ADV007,Birch Bureau,0
1dd54c8d-818e-4748-b67f-bdb406a69b2b,2024-01-08,ADV038,Cedar Centre,0
0735ff06-6ffb-4ce8-8d49-1d8f76d8c0ef,2024-01-16,ADV048,Cedar Centre,0
bbb7e605-a5da-4af6-bc85-dc55ef6f0d9e,2024-01-04,ADV002,Birch Bureau,0
ea1c2059-1e33-40cd-bc8c-e0a471879c46,2024-01-04,ADV021,Birch Bureau,0
bbbc430a-7f4a-42e1-ae62-95d7a4de3857,2024-01-06,ADV058,Oak Office,0
c5757d5b-b61b-4858-9c83-780c32076a71,2024-01-23,ADV022,Oak Office,0
03bf83a7-4db8-4122-9cc3-2f7e6cc3256a,2024-01-14,ADV018,Willow Way,0
d1ab1a37-7918-475d-842a-9f2c18b50587,2024-01-28,ADV002,Cedar Centre,0
9da10add-5986-44b9-a234-80f820465c85,2024-01-02,ADV052,Maple Branch,0
c947f933-07e5-4d91-86b7-da16c426489d,2024-01-22,ADV050,Maple Branch,0
e86b762b-4a3a-4ce8-8706-4db2048c3693,2024-01-03,ADV075,Maple Branch,0
30509c82-60b4-40ee-bf0a-9e7159bc84d7,2024-01-08,ADV046,Oak Office,0
93d5cada-4d5f-421e-8a92-27c57ea73df3,2024-01-27,ADV030,Maple Branch,0
062f26a0-5f3a-45d2-a930-d461bd6d59aa,2024-01-24,ADV020,Maple Branch,0
ea1d0e91-844b-4604-b715-66ff70c03d8c,2024-01-07,ADV056,Pine Plaza,0
075ba0f8-8691-4735-a9da-174477dc12be,2024-01-30,ADV002,Pine Plaza,0
ecbe6b0d-d99d-457c-8caa-152c741a9e85,2024-01-26,ADV045,Cedar Centre,0
b877415c-f774-47b0-8caa-f0879dc0fc00,2024-01-15,ADV035,Oak Office,0
5d1383bd-a0dd-4b72-b489-9dc8c79e1ba2,2024-01-25,ADV014,Birch Bureau,0
c4289726-fa2a-4269-b6ba-72cfb1d6154b,2024-01-22,ADV050,Maple Branch,0
d622b0c3-1fa4-4e67-a4d8-a6ead25aafe8,2024-01-09,ADV058,Oak Office,0
d947c177-2f4d-47bc-969e-201870ca72f6,2024-01-17,ADV052,Oak Office,0
9c0cdfd6-6e0d-4daf-b1fd-5a166ed25aa5,2024-01-24,ADV044,Pine Plaza,0
cdef0746-5916-45e6-a236-c0515a9fea98,2024-01-15,ADV034,Oak Office,0
9e0f1063-2de9-417c-a194-db5ffe7e37c3,2024-01-17,ADV074,Oak Office,0
1f9cf03b-4f91-411d-b78b-7240275191d1,2024-01-11,ADV072,Birch Bureau,0
43b085ee-b396-4ec3-ba50-92f70eb6fb71,2024-01-01,ADV021,Willow Way,0
36a70e0d-dfe1-4a25-99ac-0c568fc268b2,2024-01-28,ADV048,Pine Plaza,0
f4575065-1fa3-44b9-baad-a36e0991eda7,2024-01-25,ADV044,Maple Branch,0
d1f7335c-e109-4553-b304-146396843001,2024-01-27,ADV038,Maple Branch,0
0cbb4423-09bf-4b51-a5ba-467965ce933c,2024-01-13,ADV032,Cedar Centre,0
7b73cbcc-98f5-4384-aeaf-ceb758921664,2024-01-15,ADV027,Oak Office,0
03b9dd1e-e81e-4b84-a85b-15e74b9887b7,2024-01-16,ADV055,Willow Way,0
9239ba6e-11ed-426c-9302-6b99b9783b81,2024-01-27,ADV033,Maple Branch,0
ecac1a02-bf4b-4b93-90c9-842cad86859c,2024-01-01,ADV032,Cedar Centre,0
419c769d-1477-4c46-a1c5-23c30b63c4a9,2024-01-04,ADV027,Pine Plaza,0
0d889b46-3492-4481-970b-8a32d92fb2f2,2024-01-31,ADV050,Cedar Centre,0
faa4ce45-b88c-44be-9b1c-f938821c5c41,2024-01-07,ADV032,Willow Way,0
775d1838-cd9a-4813-850a-09d6c61344f2,2024-01-26,ADV042,Cedar Centre,0
f645c869-1990-4f9a-9783-af821a32d71f,2024-01-18,ADV066,Maple Branch,0
f1bba25c-ca32-4fef-bf42-1e6786218946,2024-01-10,ADV075,Birch Bureau,0
