policy_id,application_receive_date,advisor_id,branch_name,sampling_frame_flag
886222ae-b00b-4568-bc9d-064b2fea734f,2024-03-21,ADV062,Pine Plaza,1
7766490d-3116-4fb0-a0c2-2542e08fa5e2,2024-02-10,ADV046,Cedar Centre,0
ad4d80a6-1965-42f7-a3c3-6fc748e48e22,2024-04-30,ADV023,Maple Branch,0
ac4968a1-a562-4af3-883b-1ae070824da3,2024-04-21,ADV055,Birch Bureau,1
11701fe2-3143-42a8-a463-f4e15fb6336f,2024-03-13,ADV049,Maple Branch,1
d2acf023-eda0-40a9-a8ef-f0e02731fcb9,2024-05-04,ADV057,Maple Branch,0
57e59beb-af25-48e7-8771-d4273fec2fdb,2024-01-17,ADV035,Maple Branch,0
d96f35d2-ebb7-43e4-a403-9edaefa35628,2024-04-30,ADV061,Oak Office,0
d47004f7-dfa9-484c-b5f9-95b97895fe7c,2024-03-21,ADV072,Pine Plaza,0
2c8a338f-b27b-4df3-976d-0093064b9c82,2024-02-28,ADV007,Maple Branch,0
c740d1ec-2cef-455f-a4f3-866c992e8dc8,2024-04-21,ADV061,Willow Way,1
22cd294c-36d2-4231-956e-a902e25edcd5,2024-02-11,ADV010,Birch Bureau,0
cdabb5de-6418-494b-87e8-b451b54b8af6,2024-04-23,ADV053,Maple Branch,1
e9e1b6cc-4d79-4bc5-b662-13d52a2ca8b0,2024-04-10,ADV022,Cedar Centre,1
ee219956-9b6c-4c59-81ac-4d9b8f1d71b4,2024-02-17,ADV043,Pine Plaza,0
d51426ef-74b9-4ba2-8ef9-4d7cdc190cb2,2024-05-18,ADV011,Willow Way,0
8694224c-75dd-40e7-bcc0-f370660c426c,2024-03-11,ADV043,Oak Office,1
0d96b343-d951-4242-ad18-4780e8bcaee5,2024-03-29,ADV025,Oak Office,1
28c54e76-9600-4fa7-8191-b2ce06277e57,2024-05-30,ADV010,Birch Bureau,1
ebeae58f-d5ac-4156-acb2-b137228371ac,2024-01-23,ADV032,Maple Branch,0
cadd6dea-ed66-4222-89df-f65c39309160,2024-04-14,ADV011,Cedar Centre,1
f198e70e-4a74-4be5-b4c1-f35c8042222e,2024-01-14,ADV029,Birch Bureau,0
42f718ee-cc2b-4924-9ce7-5b53533f656e,2024-03-01,ADV067,Willow Way,0
3d0fe511-fa12-4e06-9aae-1b1d6ce06fcc,2024-02-21,ADV064,Willow Way,0
1d62bf0a-72af-43da-97c5-84a4fb84db19,2024-03-08,ADV002,Cedar Centre,1
2e03dad6-a2f5-49ea-aabc-fa62e2ef0f64,2024-03-02,ADV015,Birch Bureau,0
65a86252-17f3-4cdc-b2af-ae5b3d7d415a,2024-04-18,ADV036,Oak Office,1
9ce58b0c-15a8-48d6-a697-27e2c788be8d,2024-05-19,ADV027,Maple Branch,1
12e84f68-83f4-4264-a934-ef5f3cb45a74,2024-05-08,ADV066,Willow Way,0
80b8da26-573d-40a1-8093-320f671bdbae,2024-05-05,ADV067,Willow Way,1
27c4212e-0028-4201-ac0a-6533bab67b13,2024-04-14,ADV022,Maple Branch,0
fe103038-af1f-4a62-a0ef-fde1b9d3730e,2024-04-26,ADV028,Willow Way,1
0f57aaa6-6a54-4ca2-b0f9-64e6005549b6,2024-03-30,ADV061,Maple Branch,1
d43b3ba1-b71b-4032-8d96-4259d980b45d,2024-05-14,ADV055,Pine Plaza,1
dac6efc0-6af8-4c2d-adde-148689a4de64,2024-05-06,ADV016,Maple Branch,0
8ea0c309-7f5a-4e0c-8ba7-5617527abaa4,2024-04-22,ADV057,Oak Office,1
73dfe10d-a0f9-49c8-8156-dd1b28a8244e,2024-05-14,ADV051,Cedar Centre,1
372a12bc-5107-4b9a-b2ac-1afe59fadad7,2024-02-28,ADV033,Cedar Centre,0
d2ef78fd-bf9a-4b72-875f-04777bc6d25d,2024-03-31,ADV018,Birch Bureau,1
ff5c7383-d16d-4d98-8c8c-fc52816f39f5,2024-02-19,ADV005,Birch Bureau,0
94848abb-56e4-4c5f-bdf0-e0e91fb3a308,2024-03-04,ADV058,Willow Way,1
9de5d4d3-3ac0-4150-89c8-ae6cb7de2160,2024-04-20,ADV073,Maple Branch,1
ca185524-6642-463b-8a83-fbc9aa9e1df2,2024-03-05,ADV062,Pine Plaza,1
125a444a-cb2d-4dbf-b774-578ef07977ab,2024-04-06,ADV023,Maple Branch,1
1d41e360-6926-4ff3-9b6d-677cc81bcfae,2024-02-26,ADV053,Cedar Centre,0
993b1c7f-448c-45ec-ac49-f4812f6df153,2024-01-08,ADV001,Oak Office,0
3ccb626c-af56-428b-9d39-15689ac8f0f0,2024-05-12,ADV002,Willow Way,0
64738f25-e105-489f-b4e7-93476448e374,2024-02-05,ADV059,Willow Way,0
bd9f7be1-a6a4-470a-966d-8e7446d42455,2024-03-04,ADV011,Pine Plaza,1
cb397013-a303-4c2e-98b2-d55468320909,2024-05-13,ADV064,Birch Bureau,1
a89cf615-0e3a-4be7-95c4-302fcd55a0e7,2024-03-12,ADV050,Maple Branch,0
9583c7d8-8bb6-42cb-bf93-1591e76bb734,2024-05-15,ADV055,Willow Way,0
8a026f2d-6be0-4cd6-906f-701e381f59df,2024-03-14,ADV026,Cedar Centre,1
d604c1df-3582-4c45-9f1f-706a4636854e,2024-04-19,ADV013,Cedar Centre,1
72a35a04-2c08-488b-a09b-b92ce76cf203,2024-05-17,ADV063,Willow Way,1
e78d5f63-f818-49bd-8d1e-eb644af1f15d,2024-03-04,ADV058,Maple Branch,1
657a393e-5f4a-4ca2-a08e-bb4efd5cd1b0,2024-01-21,ADV038,Cedar Centre,0
46a063bf-57db-4a49-b04d-98d20ea6cddf,2024-02-03,ADV059,Birch Bureau,0
c92f27d2-3f55-476e-b1dd-793841aa5651,2024-01-03,ADV034,Maple Branch,0
c7999cd9-efa2-4e53-8432-1a414ca600ab,2024-03-25,ADV026,Birch Bureau,0
5ec8b5c7-ea99-4f45-bc6f-06c7392d4579,2024-02-03,ADV048,Cedar Centre,0
f91157f0-8a21-42f2-a436-376fd53663b1,2024-05-15,ADV061,Willow Way,1
6d4657f4-40ea-4eac-a926-a103ebce2079,2024-03-01,ADV045,Pine Plaza,1
efdeec2f-927a-4020-8510-47f9be347655,2024-01-12,ADV009,Birch Bureau,0
a8d36d96-d16b-46b0-a215-11d462b05838,2024-02-21,ADV014,Oak Office,0
bf66397f-fee7-4386-bf62-328ad4f5a96a,2024-05-17,ADV019,Willow Way,1
59bd3e76-5860-44f6-8ee1-54880af1c5b9,2024-02-01,ADV041,Willow Way,0
8f61933b-e2b6-4729-a409-9ebc7df03f8a,2024-01-11,ADV052,Maple Branch,0
c33eb218-1e68-4cc6-b05f-ca1f4f5ec983,2024-04-30,ADV062,Willow Way,0
f9a9454b-3670-4934-9f09-2ab2a5320ffb,2024-03-01,ADV021,Maple Branch,1
72e424e8-b969-4ce9-99b8-3b0f21565969,2024-01-23,ADV003,Willow Way,0
e5d0d3ae-3d0d-45f3-91b3-9b308cb7caa0,2024-03-07,ADV051,Birch Bureau,1
731ae501-2882-49d8-b507-c4e07c97345e,2024-05-17,ADV065,Pine Plaza,1
05dd62d6-20a8-42c9-aa24-5de286ae8ded,2024-02-23,ADV016,Cedar Centre,0
990d0420-bdf6-4623-a1ff-f720b209b22c,2024-04-09,ADV022,Willow Way,1
43064f3f-8b0c-4875-8f9b-7980d825159b,2024-04-24,ADV031,Birch Bureau,1
a1fec064-4090-4735-931b-c794dc985143,2024-05-01,ADV058,Maple Branch,1
63dd7b3e-2863-4112-bb5e-cec0f5f39c98,2024-01-28,ADV058,Cedar Centre,0
b1911efc-3448-4d3e-995c-f17df4ef927e,2024-05-24,ADV031,Oak Office,1
55ec48aa-b7ac-4876-92f8-bcaf84cb40ab,2024-05-06,ADV034,Cedar Centre,1
1d21f109-cc89-459b-b900-9d4ff0529bfa,2024-05-27,ADV014,Pine Plaza,1
8bf9543d-b78b-4d73-a572-b654791407a8,2024-01-03,ADV019,Pine Plaza,0
7401983c-fbd6-4774-bb33-a1c2a31e83b3,2024-02-15,ADV024,Pine Plaza,0
4956aa0b-2c04-4997-bf54-36a92bd6da46,2024-05-21,ADV067,Maple Branch,1
c770ed72-9cb3-47d2-84b1-944804e74675,2024-04-02,ADV040,Maple Branch,0
b4344658-0e40-4b5f-a855-a1a00d0f7285,2024-01-12,ADV023,Cedar Centre,0
04f34c6b-82d2-4418-98d2-850c7c689427,2024-01-23,ADV063,Oak Office,0
07086f04-3280-43f9-807f-c865f4762892,2024-02-19,ADV037,Cedar Centre,0
c3c03ab9-0410-4b62-b57f-746eb0645533,2024-03-21,ADV030,Oak Office,0
bd83bfea-e0df-417d-9080-a6a2541d0b1a,2024-05-16,ADV003,Cedar Centre,1
d3a8a399-749d-4357-a973-ca633cc7bca2,2024-01-25,ADV056,Oak Office,0
85ece565-3db0-4389-a111-2f6f27bd05ad,2024-05-30,ADV066,Oak Office,0
be736de9-ab52-4e9e-bf47-f2720b840cb8,2024-04-15,ADV054,Cedar Centre,1
b4ebac71-3921-45ba-ac74-33e8fbd17079,2024-02-12,ADV012,Cedar Centre,0
d95d92dd-a062-4052-b033-20409993a5b3,2024-04-28,ADV018,Pine Plaza,0
237ae7cd-f5d6-443a-b2d3-a795da5e52da,2024-05-02,ADV039,Birch Bureau,1
4b11b52d-d8e2-4ea3-bf36-18db78d529c5,2024-02-15,ADV063,Maple Branch,0
5f717b4d-916d-42aa-97e9-68fca4ad6733,2024-01-12,ADV020,Willow Way,0
299738d7-e4d6-4895-bd47-2a190cba5b60,2024-02-06,ADV017,Birch Bureau,0
50fc49b4-d3e7-40ac-a2f5-7728f10bfddd,2024-01-23,ADV070,Maple Branch,0
f609f1e4-8f7a-449a-bbd0-f63c4ed1d510,2024-03-09,ADV042,Pine Plaza,0
052fa135-d4d5-4dad-baa9-08243cef078d,2024-01-25,ADV026,Willow Way,0
21c92378-e6ef-46ac-a84f-9b4c61df1254,2024-02-18,ADV035,Birch Bureau,0
18ac2319-76d0-4424-81d7-6149bae8ee24,2024-01-25,ADV017,Pine Plaza,0
e9e862db-4dff-4d9a-bae1-dc8a27dba46f,2024-01-23,ADV057,Willow Way,0
c3a64f2c-96d4-4812-b714-c72405695c14,2024-02-17,ADV072,Oak Office,0
40120b4f-3966-478c-81c5-93ad2d5adaab,2024-04-23,ADV002,Cedar Centre,1
f655a1d4-d7f7-4729-a2f7-df0466dfc92b,2024-01-28,ADV042,Oak Office,0
2e80ae3b-9967-43c7-b2c6-9d563bd6c1f9,2024-04-07,ADV003,Pine Plaza,1
147f7f1e-a46b-49ec-ba94-942054b31ee0,2024-04-03,ADV029,Oak Office,1
7011d5e3-c528-4f9c-8ae4-4dd7695184cf,2024-01-22,ADV064,Pine Plaza,0
76a16990-1a79-4e0d-9d4e-9add7878355d,2024-05-21,ADV070,Oak Office,1
c4913d5a-62d7-4982-95b4-33f54bf214a3,2024-05-05,ADV028,Birch Bureau,1
18db80dd-6744-498d-88ea-02285cf5943b,2024-05-06,ADV019,Oak Office,1
a7725b52-32e8-41ec-a192-f4302138c79c,2024-02-04,ADV040,Oak Office,0
a795e6e1-032e-47d5-8584-2c5a993f11da,2024-03-16,ADV006,Pine Plaza,1
331fabd9-dc12-4bfc-b795-dc28bfb5ac64,2024-05-06,ADV013,Birch Bureau,1
a0132a07-19b0-455c-8857-78e3a3ef304a,2024-03-29,ADV004,Willow Way,1
e6f90b0f-60d5-436b-8134-352e03b82722,2024-04-29,ADV063,Pine Plaza,1
7fe276e2-22f2-454a-bf81-d57662507e8d,2024-03-08,ADV053,Pine Plaza,1
f3accf2d-6c22-4076-999a-da0d65c6a4ba,2024-05-07,ADV047,Oak Office,1
54fecbd9-e019-44fe-ba9e-4284e456ef89,2024-04-01,ADV021,Maple Branch,1
22145ccc-3078-4fb5-a332-fc7a20c40121,2024-03-16,ADV042,Pine Plaza,1
9abb410f-434a-4d87-8125-3519777961d4,2024-04-18,ADV002,Oak Office,1
22641152-8d66-41e7-a763-6666d219c08a,2024-05-05,ADV048,Pine Plaza,1
409c4739-9861-46bd-8141-ed58727d6668,2024-03-05,ADV066,Maple Branch,1
aadf45d4-de35-4600-989b-6c8129dec94c,2024-03-30,ADV019,Cedar Centre,1
a5bddc5e-59a9-4b0a-8823-2a8550580fdb,2024-02-10,ADV027,Willow Way,0
9552f228-39eb-44eb-b4e5-f5c64d815357,2024-03-14,ADV017,Cedar Centre,1
4ed117fa-ef95-43ee-a3d0-7a53fe28cef8,2024-04-20,ADV071,Maple Branch,1
ec344761-107f-4e4d-8ab9-5eaaa67a8a38,2024-04-11,ADV050,Cedar Centre,0
6ad9a751-e38d-4184-8a70-902883472464,2024-04-10,ADV042,Willow Way,0
905d131b-843d-4492-80de-3081ef35b2ce,2024-05-06,ADV046,Willow Way,1
20a524d5-7871-4059-b155-c9c43f4e63de,2024-04-04,ADV074,Willow Way,0
05ea1298-3abb-4a93-adbb-b4367ca15087,2024-01-16,ADV049,Willow Way,0
77c87845-142c-4a3c-9ff7-88edd6f98b73,2024-01-27,ADV041,Oak Office,0
c8c1d7f3-62fb-431c-b047-fba484e92220,2024-02-12,ADV009,Willow Way,0
d5dba49f-90a9-4b97-aa5e-54db6948734b,2024-02-12,ADV025,Maple Branch,0
7b6a848f-0809-4fbb-a1a1-196c5680935a,2024-04-21,ADV018,Cedar Centre,0
55bcbd77-fbd0-430b-84be-cf365dfccd74,2024-02-18,ADV041,Pine Plaza,0
050f330b-1101-42b7-9af6-4cc9042636ca,2024-04-27,ADV074,Pine Plaza,1
710e2395-6fa1-4480-a12d-813000751152,2024-02-06,ADV026,Oak Office,0
6a1bfb63-6940-4cbc-b9fe-4edbf450c9da,2024-04-02,ADV030,Birch Bureau,0
6a3dc2fa-48d1-4c5e-b73a-a8737a871ddd,2024-02-14,ADV068,Willow Way,0
6a520ca1-904c-4684-a52a-f5eac735232c,2024-03-19,ADV056,Birch Bureau,1
cd61e9ef-4059-4586-9a40-de1f21489af6,2024-02-07,ADV001,Pine Plaza,0
955d9dac-d99a-4405-bb3a-f416049db691,2024-04-21,ADV006,Maple Branch,1
d8edf8f9-528e-4f70-b619-ff069101db25,2024-01-08,ADV009,Cedar Centre,0
e0994a2d-ebf0-4baf-b475-00a75048087b,2024-05-30,ADV055,Oak Office,1
7757a0a5-6f2a-4653-a580-a7ead34f8f92,2024-01-25,ADV009,Cedar Centre,0
243c79af-4ba9-44d2-a7f9-12169fb47f99,2024-02-25,ADV027,Maple Branch,0
9fb35a9f-38ce-4ca3-ba4d-7d227cf68616,2024-02-16,ADV040,Birch Bureau,0
d2d97101-bb4d-42aa-bed8-a65741567307,2024-04-19,ADV031,Maple Branch,1
337eafa8-0624-4db1-8da7-bd3f01976317,2024-04-20,ADV052,Willow Way,1
45178dbd-4e51-4882-b596-ee132bb0a736,2024-02-17,ADV051,Willow Way,0
031fd80b-fc99-4fd4-b1d1-ae5e517d7d99,2024-05-09,ADV023,Oak Office,1
a5417b56-094a-4474-81d2-ed289cabd8d8,2024-04-11,ADV055,Willow Way,0
5f4ca189-1225-4a73-a562-66b0318b9465,2024-01-29,ADV025,Maple Branch,0
58de8f36-c954-4956-9878-50609349b02c,2024-05-21,ADV073,Pine Plaza,1
7a53586c-d1ed-45a7-997e-4ad72caea720,2024-02-23,ADV049,Pine Plaza,0
ad4f2d9d-1049-4192-aec1-f29b1395c71e,2024-03-25,ADV040,Pine Plaza,1
b513517f-ba66-49f2-a506-26048575e2e8,2024-04-15,ADV069,Maple Branch,1
40e574ba-c8fb-4c40-a9a7-a49e4eccd8e8,2024-01-08,ADV031,Maple Branch,0
51742690-164b-42e1-8ae6-492a3fab4876,2024-02-04,ADV048,Cedar Centre,0
97ebed2e-32e9-422f-84ff-c5db4f18017f,2024-05-21,ADV013,Maple Branch,1
4e2c30c6-26cc-41b6-8990-3ad749e0cc35,2024-04-07,ADV053,Birch Bureau,0
a9fce142-399e-4ea4-bb22-41f7869ea983,2024-05-10,ADV009,Cedar Centre,1
a8b5f0b9-832d-41cd-86e9-825a2a80e23c,2024-05-10,ADV070,Willow Way,1
1903f433-1d6b-4100-9966-87cf5c2aeda9,2024-05-11,ADV034,Pine Plaza,1
d39f05b3-404d-4386-a719-8dc365dde309,2024-01-14,ADV035,Cedar Centre,0
aa2265c5-bcf3-4acb-bb11-254c27e3c7fb,2024-01-16,ADV018,Maple Branch,0
7d14f7ff-f0dc-4ec3-ab14-292af2933404,2024-02-08,ADV028,Willow Way,0
e7df1796-4364-494c-b2dd-4d57c12f2d62,2024-05-15,ADV021,Maple Branch,0
403c5d3c-c45f-47c0-b1ed-4fd3e5345d5d,2024-05-29,ADV006,Cedar Centre,1
73fa8a80-edbe-4b4c-afe4-94707fae1722,2024-02-08,ADV020,Maple Branch,0
35256c84-684f-4226-8481-39047406052b,2024-03-27,ADV016,Oak Office,1
3ce4ab0b-fb3c-4b21-a207-c2956915413b,2024-01-12,ADV004,Oak Office,0
9794914a-e744-4915-9dd6-c2068d9b3092,2024-01-31,ADV038,Pine Plaza,0
481cf174-a130-47ad-a540-1ccfeee88185,2024-02-28,ADV046,Cedar Centre,0
b9a27176-4327-492b-b5e5-af375b3c6c9d,2024-01-22,ADV027,Birch Bureau,0
f1fbbc0e-ec71-49b9-b191-d0912ee6835a,2024-02-23,ADV057,Willow Way,0
6c9d47c3-c9a7-4740-92f5-ac6add388f16,2024-02-15,ADV065,Birch Bureau,0
da4ea4ad-fec8-4c68-b41c-580966a879f7,2024-05-28,ADV056,Willow Way,1
ed93a4a5-d68a-4b74-b396-663d47d64bbd,2024-02-25,ADV061,Willow Way,0
b2c00684-653c-4345-992d-f5a4e619bfe6,2024-05-26,ADV057,Oak Office,1
144c5930-7863-4aab-a02b-aa55bd483f1b,2024-03-25,ADV021,Cedar Centre,1
01f4fecf-9faf-4f1a-8c43-feb759571c96,2024-01-16,ADV062,Birch Bureau,0
75df24a0-3d08-4526-b9ee-bd2c729ceb55,2024-02-15,ADV009,Birch Bureau,0
ca2795d9-ce6f-4e77-9674-2869d803e194,2024-01-21,ADV067,Willow Way,0
417717ef-76f3-4eab-8218-866b9e6fb83e,2024-02-22,ADV014,Pine Plaza,0
f365095e-c5db-423a-b4f2-cae932d939a0,2024-04-04,ADV046,Birch Bureau,1
65904b50-5dcd-4946-a368-22c3d6fb7859,2024-05-23,ADV038,Oak Office,1
b20bcb59-a44e-4166-98fe-26d36a92ca86,2024-03-04,ADV017,Oak Office,1
f4bd71d1-3d15-4dfe-9cac-cf1c2a7df5c0,2024-03-10,ADV054,Birch Bureau,1
a9c3a01e-8665-428c-9d74-2029f65e579f,2024-02-18,ADV065,Pine Plaza,0
b6e3bea5-f0bc-4e69-88f1-7d795ac189e5,2024-02-24,ADV024,Oak Office,0
7ec3bb03-f0b6-4947-bc85-0c2fa043ab71,2024-03-24,ADV041,Willow Way,0
494c4906-1019-4531-99e7-3bf7d2588a00,2024-02-27,ADV050,Maple Branch,0
80d3a9c7-d9ea-4cea-88d6-0e2a9fb17cde,2024-05-24,ADV049,Oak Office,1
3d827a58-3422-442a-b73a-8f9fdbf4dd7b,2024-02-28,ADV074,Oak Office,0
5de1ee05-fe8d-4f1c-868e-78456da02ecf,2024-02-09,ADV064,Cedar Centre,0
05017009-4052-43f2-9d8b-1418ec71f2d8,2024-02-25,ADV021,Oak Office,0
d8c9c2db-441c-41a8-9c35-21866683f023,2024-04-05,ADV068,Willow Way,1
af6e2ecb-8a2e-4be1-bf8b-b88afa4af617,2024-04-29,ADV073,Oak Office,0
df4df7db-9343-4425-a32b-e68550f4043f,2024-02-15,ADV047,Pine Plaza,0
d6cee15c-3dd3-47da-b0d6-26d4ae270b76,2024-05-20,ADV019,Maple Branch,1
175f358d-7584-4939-940c-e30b0b2de481,2024-01-05,ADV039,Maple Branch,0
e8b79b9d-7c18-4ca4-aceb-e055f0ebbcd5,2024-03-31,ADV050,Maple Branch,1
c093d914-0370-4c6d-bade-b235a8a33c29,2024-05-29,ADV020,Birch Bureau,1
96adc707-7496-4bc9-a228-80b45081e1bf,2024-03-01,ADV040,Willow Way,1
0a22e8f4-832d-4267-a07a-959eef0e1b5a,2024-04-25,ADV010,Birch Bureau,1
061c4b6a-3ad2-4826-a0ea-d39cf617fc55,2024-05-20,ADV026,Willow Way,0
37276ad5-690e-42b7-9830-09659e5c3045,2024-01-06,ADV044,Oak Office,0
3fd23905-4fa0-4a4d-836d-0b6740c4e8be,2024-04-28,ADV014,Oak Office,1
e7776e65-aec1-4d57-a1e1-482839905e33,2024-04-27,ADV029,Birch Bureau,1
30ba3a8a-2c00-49f0-9054-17564ca364cf,2024-03-27,ADV074,Birch Bureau,1
e23f95a1-90dd-4999-8096-f4af2e409675,2024-05-13,ADV035,Maple Branch,0
48aedd76-a908-431e-8994-0f2eb2b65e20,2024-05-05,ADV070,Pine Plaza,1
6acfbdef-c585-4ae9-9085-7c7f915d2837,2024-01-28,ADV074,Maple Branch,0
15000144-c9b0-48c4-b8f1-111a68c69fb8,2024-03-10,ADV005,Pine Plaza,1
d34619ef-59a5-4603-a518-9a655967b532,2024-03-28,ADV065,Cedar Centre,1
f1098509-755c-4c49-aea8-1ea2f8d7c4dc,2024-05-07,ADV072,Oak Office,1
f78c197f-e030-43e8-804a-e7c847c251be,2024-03-18,ADV007,Birch Bureau,1
310fcbc0-0528-4291-8d7c-40f239618dca,2024-02-25,ADV030,Oak Office,0
37af5110-528a-4b06-9791-d8ad8854a519,2024-01-05,ADV029,Pine Plaza,0
963fc692-b665-49df-9d37-77127ab293f2,2024-02-11,ADV064,Oak Office,0
c28807be-ec35-4007-97d3-3d1b0d715f8a,2024-05-27,ADV067,Pine Plaza,1
d3f47b32-b949-4f8e-9b6d-6815d2b906c7,2024-02-19,ADV036,Cedar Centre,0
5b070983-9328-4343-9042-99fec743aaa0,2024-05-15,ADV069,Maple Branch,1
38c45fcf-f62a-46a2-a3b7-c1dd64f1cc38,2024-05-20,ADV069,Pine Plaza,1
e42b0f65-f01b-40c3-b9f0-d5fcc133a8e8,2024-02-18,ADV045,Cedar Centre,0
f10ede60-84b1-4812-ac87-88ea493f9328,2024-01-03,ADV034,Pine Plaza,0
6d46fee0-775c-46a4-b76b-44051b596b04,2024-04-22,ADV027,Oak Office,1
5dda229c-7a54-485f-8b34-ac50ba24c4c8,2024-01-06,ADV004,Willow Way,0
e31818c4-9676-4035-96f3-c8360651a4fc,2024-04-09,ADV007,Pine Plaza,1
f47ab845-a8b2-4a5f-84d7-efc322801078,2024-02-02,ADV057,Maple Branch,0
d42ed6bc-627b-43ad-ac7a-fc850413f1ca,2024-03-17,ADV044,Willow Way,1
90769f94-3cb7-496c-9699-a107e2f831d3,2024-05-25,ADV048,Willow Way,1
28017844-4084-4cc7-b4db-4759e1c30a31,2024-05-22,ADV022,Maple Branch,0
8e5802d2-c7ba-4f5e-9bf3-20e465d0443f,2024-02-16,ADV018,Oak Office,0
c0fb6717-8de6-4f25-8683-07a76e3f7983,2024-02-24,ADV048,Willow Way,0
c2721241-29fc-431c-965b-155d27559dce,2024-04-09,ADV052,Birch Bureau,1
c8709bd8-c768-4573-a7d6-643bb01183e6,2024-05-25,ADV011,Cedar Centre,1
0dd88080-42c4-46e7-99d3-a22c86950708,2024-04-05,ADV007,Willow Way,1
0df4aaa4-d4fe-40e6-8d59-e062f93dfe1a,2024-05-06,ADV061,Birch Bureau,1
dcf93025-61d3-42c2-8370-7217c9bfc3e0,2024-05-24,ADV041,Willow Way,1
68aedbd6-8b91-4907-ba66-f82040e7f3d5,2024-04-01,ADV018,Willow Way,0
2bd87772-9cf9-4d5e-839d-7d9ef6761b4b,2024-01-06,ADV068,Cedar Centre,0
5466ce39-b875-44de-80f0-02ceb39d0a4d,2024-05-31,ADV050,Cedar Centre,1
4312a35d-0e04-44ae-85bf-ba4fcbb93479,2024-02-07,ADV038,Maple Branch,0
781fb222-eb97-45c6-adee-a2591c7fe327,2024-01-06,ADV056,Cedar Centre,0
e51debea-c959-4f5b-ae8c-9461350fd584,2024-01-07,ADV046,Cedar Centre,0
494d6e42-04ea-4dc0-b544-6657c8e66c42,2024-01-10,ADV027,Cedar Centre,0
41072367-682d-4774-bc12-74be3a11e49b,2024-05-02,ADV053,Birch Bureau,1
1c9a9dfd-f9a3-4f1b-b992-58b3ed533f6a,2024-01-06,ADV068,Cedar Centre,0
c529af4d-5613-4bc4-a91d-59ed781e4062,2024-02-05,ADV032,Cedar Centre,0
3b47e898-3f38-43da-bb30-36fee2dbc330,2024-04-14,ADV004,Cedar Centre,1
8289c79e-ec1f-414f-9648-bfe21012b303,2024-01-05,ADV061,Maple Branch,0
89da6020-1294-45e4-bcf8-c9ace9fc4b06,2024-05-05,ADV060,Birch Bureau,1
8a16e2fa-8025-41d7-8a81-2d6e1e53bd4d,2024-05-15,ADV011,Willow Way,1
163defa0-0e0e-4023-b81c-d7b558202a9c,2024-01-04,ADV068,Birch Bureau,0
d0658d66-2f16-41c3-a6e1-3755a1ef78ae,2024-04-08,ADV068,Cedar Centre,1
0e5b96b8-cd81-4269-8b7f-0a056faf9792,2024-01-08,ADV047,Willow Way,0
88a1ebca-7409-4abc-8d95-9c31a0438a04,2024-05-21,ADV016,Pine Plaza,1
affe09fc-cdcd-45bb-9f01-beee3c1d4f43,2024-04-20,ADV039,Cedar Centre,0
861c33c4-bfaa-4a31-a81d-98b04c1e3cb8,2024-01-16,ADV058,Cedar Centre,0
9d8f93f2-1fbb-407f-8c38-2ef26a974237,2024-04-28,ADV012,Oak Office,1
1b5f9b41-c909-4383-8eba-9db31126c41c,2024-04-05,ADV020,Cedar Centre,1
f0c21258-b61a-4bda-af60-fd355a9cae59,2024-04-12,ADV030,Willow Way,1
6f7562d0-1532-4631-a74b-5b84a5de2512,2024-02-13,ADV058,Birch Bureau,0
db8febd3-ed79-4a6d-bf39-9df229b486a7,2024-05-15,ADV063,Cedar Centre,0
70adb947-5b2a-4132-9c89-1ff35d94fbc6,2024-02-15,ADV009,Pine Plaza,0
d13197fc-d4dd-4b6a-b35a-5f05b6d0736e,2024-05-06,ADV046,Oak Office,0
424c343e-1aed-425b-af03-19e1c91358a0,2024-01-02,ADV033,Willow Way,0
e2c5c5e5-b114-42b6-8358-b15b495fc108,2024-01-11,ADV068,Oak Office,0
8813829b-fddf-4d76-a9d4-3c66f4531a41,2024-01-05,ADV001,Birch Bureau,0
b681d7bb-b9a8-4044-8eae-d886df57e7cb,2024-03-04,ADV009,Cedar Centre,1
1b76e8c7-20c0-4314-b07d-309f96f1009b,2024-01-24,ADV009,Oak Office,0
9f16ae53-b619-4afc-94f8-79895fd1c2cf,2024-04-22,ADV049,Willow Way,1
83e1e707-5a06-4744-adc2-4c4e56109b52,2024-05-04,ADV073,Pine Plaza,1
4749132d-1f71-49ab-a0d6-eafb0f14c3ac,2024-03-10,ADV061,Willow Way,1
27118631-d923-40eb-8d0b-af4b7909b06d,2024-01-23,ADV035,Cedar Centre,0
41998d2e-5aff-45af-9b9b-694f5a5c0eef,2024-02-02,ADV053,Cedar Centre,0
335783e4-4943-4f82-b2dc-1041816503a2,2024-04-04,ADV028,Maple Branch,1
90d8597e-40ff-4ba2-b5a2-1f2224f90bee,2024-03-10,ADV005,Oak Office,0
75cfdd2f-fdad-4c25-b41f-472d6ed3cb4d,2024-02-03,ADV073,Oak Office,0
9bf6c3f9-20c4-474f-80bd-6c49645c53aa,2024-01-26,ADV058,Maple Branch,0
7b0ba5d1-cbd8-4f41-a2a6-097fb6d80eac,2024-02-23,ADV006,Cedar Centre,0
edb03c3c-fa26-4cd1-aa30-f74b6c19e838,2024-04-28,ADV024,Birch Bureau,1
831a2178-0837-4fcb-bd36-94c3e0cc728b,2024-02-08,ADV003,Birch Bureau,0
